video_name,frame_number,angle_group,angle_value,categories
125.mp4,36,group2,26.23812389,case1
125.mp4,37,group2,25.96107775,case1
125.mp4,38,group2,26.07270353,case1
125.mp4,39,group2,26.23466781,case1
125.mp4,40,group2,25.71706241,case1
125.mp4,41,group2,28.29713564,case1
125.mp4,42,group2,29.31751126,case1
125.mp4,43,group2,23.41465346,case1
125.mp4,44,group2,20.74152232,case1
125.mp4,45,group2,23.37215602,case1
125.mp4,46,group2,17.89956257,case1
125.mp4,47,group2,16.00827636,case1
125.mp4,48,group2,15.209274,case1
125.mp4,49,group2,13.48315542,case1
125.mp4,50,group2,12.78750748,case1
125.mp4,51,group2,12.20220808,case1
125.mp4,52,group2,10.68316035,case1
125.mp4,53,group2,11.98698882,case1
125.mp4,54,group2,11.16235959,case1
125.mp4,55,group2,10.9664766,case1
125.mp4,56,group2,10.66992345,case1
125.mp4,57,group2,8.846993768,case1
125.mp4,58,group2,8.740135458,case1
125.mp4,59,group2,8.372855696,case1
125.mp4,60,group2,7.959881968,case1
125.mp4,61,group2,7.941358495,case1
125.mp4,62,group2,8.181453305,case1
126.mp4,1,group1,119.6463908,case1
126.mp4,2,group1,118.8784863,case1
126.mp4,3,group1,118.3219078,case1
126.mp4,4,group1,117.2696216,case1
126.mp4,5,group1,115.7181304,case1
126.mp4,6,group1,111.4954138,case1
126.mp4,7,group1,108.0923813,case1
126.mp4,8,group1,103.2169718,case1
126.mp4,9,group1,100.9346504,case1
126.mp4,10,group1,94.19380013,case1
126.mp4,11,group1,91.44115876,case1
126.mp4,12,group1,86.5609203,case1
126.mp4,13,group1,83.24784142,case1
126.mp4,14,group1,75.47505199,case1
126.mp4,15,group1,76.2345417,case1
126.mp4,16,group1,74.24393771,case1
126.mp4,17,group1,67.67436807,case1
126.mp4,18,group1,62.49977577,case1
126.mp4,19,group1,60.57073228,case1
126.mp4,20,group1,62.22070107,case1
126.mp4,21,group1,61.76929387,case1
126.mp4,22,group1,56.57982542,case1
126.mp4,23,group1,54.05444836,case1
126.mp4,24,group1,54.06627141,case1
126.mp4,25,group1,53.7895702,case1
126.mp4,26,group1,52.57446248,case1
126.mp4,27,group1,52.18877877,case1
126.mp4,28,group1,51.92882177,case1
126.mp4,29,group1,51.74163019,case1
126.mp4,30,group1,51.43868056,case1
126.mp4,31,group1,51.48310411,case1
126.mp4,32,group1,51.68374092,case1
126.mp4,33,group1,52.1010928,case1
126.mp4,34,group1,54.55915494,case1
126.mp4,35,group1,56.429773,case1
126.mp4,36,group1,61.59440005,case1
126.mp4,37,group1,64.63890906,case1
126.mp4,38,group1,68.41400243,case1
126.mp4,39,group1,73.22544722,case1
126.mp4,40,group1,76.26550978,case1
126.mp4,41,group1,82.23805259,case1
126.mp4,42,group1,87.8147791,case1
126.mp4,43,group1,91.88993634,case1
126.mp4,44,group1,95.16016944,case1
126.mp4,45,group1,98.51410651,case1
126.mp4,46,group1,107.837909,case1
126.mp4,47,group1,110.546318,case1
126.mp4,48,group1,112.5328922,case1
126.mp4,49,group1,110.3622513,case1
126.mp4,50,group1,118.8819014,case1
126.mp4,51,group1,120.0224473,case1
126.mp4,52,group1,120.9675406,case1
126.mp4,53,group1,121.6578132,case1
126.mp4,54,group1,122.8800755,case1
126.mp4,55,group1,123.4317772,case1
126.mp4,56,group1,123.7297101,case1
126.mp4,57,group1,123.9908692,case1
126.mp4,58,group1,124.3275019,case1
126.mp4,59,group1,124.3293324,case1
126.mp4,60,group1,123.839321,case1
126.mp4,61,group1,123.5292304,case1
126.mp4,62,group1,119.1926067,case1
126.mp4,1,group2,7.864300301,case1
126.mp4,2,group2,8.012966198,case1
126.mp4,3,group2,8.215699873,case1
126.mp4,4,group2,8.014031708,case1
126.mp4,5,group2,7.375545624,case1
126.mp4,6,group2,6.976621596,case1
126.mp4,7,group2,7.223785651,case1
126.mp4,8,group2,6.018004546,case1
126.mp4,9,group2,6.419332801,case1
126.mp4,10,group2,7.969143705,case1
126.mp4,11,group2,7.305850374,case1
126.mp4,12,group2,6.935046234,case1
126.mp4,13,group2,7.276405428,case1
126.mp4,14,group2,8.11087696,case1
126.mp4,15,group2,10.60976997,case1
126.mp4,16,group2,10.96278147,case1
126.mp4,17,group2,7.131011192,case1
126.mp4,18,group2,8.021961558,case1
126.mp4,19,group2,8.072894278,case1
126.mp4,20,group2,9.587638991,case1
126.mp4,21,group2,10.4102055,case1
126.mp4,22,group2,9.113801447,case1
126.mp4,23,group2,7.524293484,case1
126.mp4,24,group2,6.97462035,case1
126.mp4,25,group2,6.881197023,case1
126.mp4,26,group2,6.598857493,case1
126.mp4,27,group2,6.887036834,case1
126.mp4,28,group2,7.185809799,case1
126.mp4,29,group2,7.574884695,case1
126.mp4,30,group2,8.179991644,case1
126.mp4,31,group2,7.985454196,case1
126.mp4,32,group2,8.107550658,case1
126.mp4,33,group2,8.272363123,case1
126.mp4,34,group2,7.612034094,case1
126.mp4,35,group2,7.124945984,case1
126.mp4,36,group2,7.383475474,case1
126.mp4,37,group2,6.580716511,case1
126.mp4,38,group2,2.307811638,case1
126.mp4,39,group2,4.064843651,case1
126.mp4,40,group2,1.936782101,case1
126.mp4,41,group2,4.440101074,case1
126.mp4,42,group2,1.172033141,case1
126.mp4,43,group2,1.951050367,case1
126.mp4,44,group2,1.650440081,case1
126.mp4,45,group2,2.102222944,case1
126.mp4,46,group2,4.163710639,case1
126.mp4,47,group2,4.305566838,case1
126.mp4,48,group2,4.312096499,case1
126.mp4,49,group2,2.636726227,case1
126.mp4,50,group2,4.60387535,case1
126.mp4,51,group2,4.460400396,case1
126.mp4,52,group2,3.992887608,case1
126.mp4,53,group2,3.691683095,case1
126.mp4,54,group2,3.590678258,case1
126.mp4,55,group2,3.533489084,case1
126.mp4,56,group2,3.553098557,case1
126.mp4,57,group2,3.708683436,case1
126.mp4,58,group2,4.281777289,case1
126.mp4,59,group2,4.61507686,case1
126.mp4,60,group2,4.317956801,case1
126.mp4,61,group2,4.566807913,case1
126.mp4,62,group2,3.989171985,case1
127.mp4,1,group1,118.8468215,case1
127.mp4,2,group1,109.0502675,case1
127.mp4,3,group1,109.8288408,case1
127.mp4,4,group1,109.8288408,case1
127.mp4,5,group1,102.3562109,case1
127.mp4,6,group1,98.93802903,case1
127.mp4,7,group1,92.69198496,case1
127.mp4,8,group1,88.95292084,case1
127.mp4,9,group1,88.95292084,case1
127.mp4,10,group1,85.05947396,case1
127.mp4,11,group1,83.8810341,case1
127.mp4,12,group1,73.71491224,case1
127.mp4,13,group1,70.42079397,case1
127.mp4,14,group1,70.42079397,case1
127.mp4,15,group1,67.34872514,case1
127.mp4,16,group1,65.27193099,case1
127.mp4,17,group1,63.11161729,case1
127.mp4,18,group1,61.51934993,case1
127.mp4,19,group1,61.51934993,case1
127.mp4,20,group1,60.20690176,case1
127.mp4,21,group1,55.54983973,case1
127.mp4,22,group1,52.54585764,case1
127.mp4,23,group1,51.79089976,case1
127.mp4,24,group1,51.79089976,case1
127.mp4,25,group1,50.81087007,case1
127.mp4,26,group1,50.46767355,case1
127.mp4,27,group1,50.33464879,case1
127.mp4,28,group1,50.22640053,case1
127.mp4,29,group1,50.22640053,case1
127.mp4,30,group1,50.06096994,case1
127.mp4,31,group1,50.08072626,case1
127.mp4,32,group1,50.22780414,case1
127.mp4,33,group1,50.56196431,case1
127.mp4,34,group1,51.40191707,case1
127.mp4,35,group1,51.40191707,case1
127.mp4,36,group1,51.53643082,case1
127.mp4,37,group1,52.33932638,case1
127.mp4,38,group1,55.37111075,case1
127.mp4,39,group1,55.48463191,case1
127.mp4,40,group1,55.48463191,case1
127.mp4,41,group1,57.99237685,case1
127.mp4,42,group1,62.4995777,case1
127.mp4,43,group1,64.95124678,case1
127.mp4,44,group1,70.4422271,case1
127.mp4,45,group1,70.4422271,case1
127.mp4,46,group1,74.23531801,case1
127.mp4,47,group1,81.8569895,case1
127.mp4,48,group1,87.73891619,case1
127.mp4,49,group1,91.91676532,case1
127.mp4,50,group1,91.91676532,case1
127.mp4,51,group1,95.68216665,case1
127.mp4,52,group1,102.0778738,case1
127.mp4,53,group1,106.4302275,case1
127.mp4,54,group1,110.2151426,case1
127.mp4,55,group1,110.2151426,case1
127.mp4,56,group1,114.1368324,case1
127.mp4,57,group1,120.7094824,case1
127.mp4,58,group1,124.0075349,case1
127.mp4,59,group1,125.6286393,case1
127.mp4,60,group1,125.6286393,case1
127.mp4,61,group1,126.8851755,case1
127.mp4,62,group1,129.6021838,case1
127.mp4,1,group2,3.508210554,case1
127.mp4,2,group2,0.686659408,case1
127.mp4,3,group2,2.106949434,case1
127.mp4,4,group2,2.106949434,case1
127.mp4,5,group2,0.147976048,case1
127.mp4,6,group2,0.648068839,case1
127.mp4,7,group2,0.388596783,case1
127.mp4,8,group2,0.24154964,case1
127.mp4,9,group2,0.24154964,case1
127.mp4,10,group2,0.447548145,case1
127.mp4,11,group2,4.054147574,case1
127.mp4,12,group2,1.422325423,case1
127.mp4,13,group2,3.046189238,case1
127.mp4,14,group2,3.046189238,case1
127.mp4,15,group2,1.876539833,case1
127.mp4,16,group2,2.35664066,case1
127.mp4,17,group2,5.639591575,case1
127.mp4,18,group2,5.414994465,case1
127.mp4,19,group2,5.414994465,case1
127.mp4,20,group2,5.718234373,case1
127.mp4,21,group2,3.688329473,case1
127.mp4,22,group2,4.79343359,case1
127.mp4,23,group2,5.023590474,case1
127.mp4,24,group2,5.023590474,case1
127.mp4,25,group2,5.179571504,case1
127.mp4,26,group2,5.11333233,case1
127.mp4,27,group2,5.600126742,case1
127.mp4,28,group2,5.901788877,case1
127.mp4,29,group2,5.901788877,case1
127.mp4,30,group2,5.968506165,case1
127.mp4,31,group2,5.959790843,case1
127.mp4,32,group2,5.693802786,case1
127.mp4,33,group2,5.672724823,case1
127.mp4,34,group2,5.611389724,case1
127.mp4,35,group2,5.611389724,case1
127.mp4,36,group2,5.475106959,case1
127.mp4,37,group2,5.376239971,case1
127.mp4,38,group2,4.348931709,case1
127.mp4,39,group2,3.641884186,case1
127.mp4,40,group2,3.641884186,case1
127.mp4,41,group2,5.241309584,case1
127.mp4,42,group2,3.99873425,case1
127.mp4,43,group2,1.080822795,case1
127.mp4,44,group2,0.998833204,case1
127.mp4,45,group2,0.998833204,case1
127.mp4,46,group2,0.72970326,case1
127.mp4,47,group2,1.47746554,case1
127.mp4,48,group2,1.198868954,case1
127.mp4,49,group2,1.296820697,case1
127.mp4,50,group2,1.296820697,case1
127.mp4,51,group2,1.092454607,case1
127.mp4,52,group2,0.252491603,case1
127.mp4,53,group2,0.785355641,case1
127.mp4,54,group2,0.964361239,case1
127.mp4,55,group2,0.964361239,case1
127.mp4,56,group2,0.991709317,case1
127.mp4,57,group2,1.062435925,case1
127.mp4,58,group2,0.985493844,case1
127.mp4,59,group2,0.700142201,case1
127.mp4,60,group2,0.700142201,case1
127.mp4,61,group2,0.520952188,case1
127.mp4,62,group2,1.060216114,case1
128.mp4,1,group1,131.264966,case1
128.mp4,2,group1,132.1000523,case1
128.mp4,3,group1,132.0488259,case1
128.mp4,4,group1,131.7804814,case1
128.mp4,5,group1,131.6110381,case1
128.mp4,6,group1,130.9159297,case1
128.mp4,7,group1,130.2615429,case1
128.mp4,8,group1,128.3119474,case1
128.mp4,9,group1,125.1150364,case1
128.mp4,10,group1,122.8291223,case1
128.mp4,11,group1,119.7432429,case1
128.mp4,12,group1,111.021064,case1
128.mp4,13,group1,103.7095514,case1
128.mp4,14,group1,99.83162268,case1
128.mp4,15,group1,92.47116495,case1
128.mp4,16,group1,84.15687812,case1
128.mp4,17,group1,79.1842955,case1
128.mp4,18,group1,74.72538409,case1
128.mp4,19,group1,71.39477894,case1
128.mp4,20,group1,65.44985059,case1
128.mp4,21,group1,60.82866754,case1
128.mp4,22,group1,53.30639238,case1
128.mp4,23,group1,51.49271419,case1
128.mp4,24,group1,50.28629788,case1
128.mp4,25,group1,49.52546262,case1
128.mp4,26,group1,47.70880988,case1
128.mp4,27,group1,45.73625125,case1
128.mp4,28,group1,46.21407762,case1
128.mp4,29,group1,46.77700132,case1
128.mp4,30,group1,46.69726569,case1
128.mp4,31,group1,46.8222445,case1
128.mp4,32,group1,46.42048594,case1
128.mp4,33,group1,46.2882125,case1
128.mp4,34,group1,46.40200345,case1
128.mp4,35,group1,47.23539581,case1
128.mp4,36,group1,47.67171512,case1
128.mp4,37,group1,50.02142997,case1
128.mp4,38,group1,52.24895957,case1
128.mp4,39,group1,54.95402184,case1
128.mp4,40,group1,57.04973561,case1
128.mp4,41,group1,64.96886184,case1
128.mp4,42,group1,70.48400054,case1
128.mp4,43,group1,78.07762727,case1
128.mp4,44,group1,83.96654124,case1
128.mp4,45,group1,84.12194853,case1
128.mp4,46,group1,87.37106952,case1
128.mp4,47,group1,91.43434906,case1
128.mp4,48,group1,97.69699049,case1
128.mp4,49,group1,103.9904839,case1
128.mp4,50,group1,106.1507908,case1
128.mp4,51,group1,109.9362319,case1
128.mp4,52,group1,110.3267069,case1
128.mp4,53,group1,110.7483482,case1
128.mp4,54,group1,112.7725362,case1
128.mp4,55,group1,115.2851784,case1
128.mp4,56,group1,117.2072483,case1
128.mp4,57,group1,118.6005386,case1
128.mp4,58,group1,119.9567409,case1
128.mp4,59,group1,120.6638294,case1
128.mp4,60,group1,121.2841609,case1
128.mp4,61,group1,121.3062634,case1
128.mp4,62,group1,120.3018157,case1
128.mp4,1,group2,0.897186329,case1
128.mp4,2,group2,1.104339136,case1
128.mp4,3,group2,0.854777684,case1
128.mp4,4,group2,0.756969375,case1
128.mp4,5,group2,0.561243474,case1
128.mp4,6,group2,0.813038398,case1
128.mp4,7,group2,0.618767327,case1
128.mp4,8,group2,0.644298575,case1
128.mp4,9,group2,0.594062533,case1
128.mp4,10,group2,0.433962899,case1
128.mp4,11,group2,0.393869689,case1
128.mp4,12,group2,0.133318462,case1
128.mp4,13,group2,1.506889995,case1
128.mp4,14,group2,1.576503283,case1
128.mp4,15,group2,0.339282817,case1
128.mp4,16,group2,0.797356284,case1
128.mp4,17,group2,1.723871445,case1
128.mp4,18,group2,3.93664783,case1
128.mp4,19,group2,4.011868703,case1
128.mp4,20,group2,5.472135827,case1
128.mp4,21,group2,5.177945919,case1
128.mp4,22,group2,10.69070771,case1
128.mp4,23,group2,11.64398355,case1
128.mp4,24,group2,12.78904428,case1
128.mp4,25,group2,13.4147101,case1
128.mp4,26,group2,14.167274,case1
128.mp4,27,group2,16.75657822,case1
128.mp4,28,group2,17.69724554,case1
128.mp4,29,group2,19.06639111,case1
128.mp4,30,group2,18.910936,case1
128.mp4,31,group2,18.94906212,case1
128.mp4,32,group2,18.83930098,case1
128.mp4,33,group2,19.22835538,case1
128.mp4,34,group2,19.29857656,case1
128.mp4,35,group2,18.95196495,case1
128.mp4,36,group2,18.59112605,case1
128.mp4,37,group2,17.99280148,case1
128.mp4,38,group2,17.29670958,case1
128.mp4,39,group2,14.25443404,case1
128.mp4,40,group2,12.34456972,case1
128.mp4,41,group2,13.20503012,case1
128.mp4,42,group2,8.421800832,case1
128.mp4,43,group2,7.999005292,case1
128.mp4,44,group2,9.896561617,case1
128.mp4,45,group2,6.519333601,case1
128.mp4,46,group2,6.214044635,case1
128.mp4,47,group2,5.588638364,case1
128.mp4,48,group2,5.963349372,case1
128.mp4,49,group2,5.533778284,case1
128.mp4,50,group2,5.386758463,case1
128.mp4,51,group2,5.39063801,case1
128.mp4,52,group2,4.496197417,case1
128.mp4,53,group2,4.038745498,case1
128.mp4,54,group2,3.548631613,case1
128.mp4,55,group2,3.895181752,case1
128.mp4,56,group2,3.558419275,case1
128.mp4,57,group2,3.720923135,case1
128.mp4,58,group2,2.839815072,case1
128.mp4,59,group2,2.91085587,case1
128.mp4,60,group2,2.681750834,case1
128.mp4,61,group2,2.790084465,case1
128.mp4,62,group2,2.983378818,case1
129.mp4,1,group1,120.7188261,case1
129.mp4,2,group1,118.1302937,case1
129.mp4,3,group1,116.1946591,case1
129.mp4,4,group1,113.0630173,case1
129.mp4,5,group1,113.0630173,case1
129.mp4,6,group1,108.4098075,case1
129.mp4,7,group1,101.0081637,case1
129.mp4,8,group1,98.1503443,case1
129.mp4,9,group1,94.63392386,case1
129.mp4,10,group1,90.81712536,case1
129.mp4,11,group1,85.1835102,case1
129.mp4,12,group1,85.1835102,case1
129.mp4,13,group1,81.47516144,case1
129.mp4,14,group1,78.98716258,case1
129.mp4,15,group1,70.46307967,case1
129.mp4,16,group1,66.85374133,case1
129.mp4,17,group1,64.46257407,case1
129.mp4,18,group1,64.46257407,case1
129.mp4,19,group1,61.49592921,case1
129.mp4,20,group1,59.57297824,case1
129.mp4,21,group1,54.33926724,case1
129.mp4,22,group1,53.75846211,case1
129.mp4,23,group1,52.78559387,case1
129.mp4,24,group1,51.20046064,case1
129.mp4,25,group1,51.20046064,case1
129.mp4,26,group1,50.62385266,case1
129.mp4,27,group1,50.47651865,case1
129.mp4,28,group1,50.63797066,case1
129.mp4,29,group1,50.16175621,case1
129.mp4,30,group1,50.12932647,case1
129.mp4,31,group1,50.15081424,case1
129.mp4,32,group1,50.15081424,case1
129.mp4,33,group1,50.01637563,case1
129.mp4,34,group1,49.88482619,case1
129.mp4,35,group1,50.18329862,case1
129.mp4,36,group1,50.45730532,case1
129.mp4,37,group1,50.34136969,case1
129.mp4,38,group1,51.18668756,case1
129.mp4,39,group1,51.18668756,case1
129.mp4,40,group1,54.42091874,case1
129.mp4,41,group1,55.78377029,case1
129.mp4,42,group1,58.12112591,case1
129.mp4,43,group1,62.58748223,case1
129.mp4,44,group1,66.00936603,case1
129.mp4,45,group1,69.51007703,case1
129.mp4,46,group1,69.51007703,case1
129.mp4,47,group1,73.3031133,case1
129.mp4,48,group1,77.83064763,case1
129.mp4,49,group1,85.69774831,case1
129.mp4,50,group1,90.77873286,case1
129.mp4,51,group1,94.46820981,case1
129.mp4,52,group1,94.46820981,case1
129.mp4,53,group1,97.11752407,case1
129.mp4,54,group1,102.337783,case1
129.mp4,55,group1,104.1957242,case1
129.mp4,56,group1,106.2575808,case1
129.mp4,57,group1,108.5318084,case1
129.mp4,58,group1,115.1076071,case1
129.mp4,59,group1,115.1076071,case1
129.mp4,60,group1,116.9024579,case1
129.mp4,61,group1,120.7301642,case1
129.mp4,62,group1,127.1186041,case1
129.mp4,1,group2,3.430510322,case1
129.mp4,2,group2,2.898991831,case1
129.mp4,3,group2,2.758235293,case1
129.mp4,4,group2,2.168004495,case1
129.mp4,5,group2,2.168004495,case1
129.mp4,6,group2,1.998902672,case1
129.mp4,7,group2,0.383405839,case1
129.mp4,8,group2,0.669536124,case1
129.mp4,9,group2,0.666039067,case1
129.mp4,10,group2,1.260688996,case1
129.mp4,11,group2,3.271052726,case1
129.mp4,12,group2,3.271052726,case1
129.mp4,13,group2,4.059809801,case1
129.mp4,14,group2,4.373499899,case1
129.mp4,15,group2,2.208323102,case1
129.mp4,16,group2,5.821117513,case1
129.mp4,17,group2,5.973792731,case1
129.mp4,18,group2,5.973792731,case1
129.mp4,19,group2,6.449959369,case1
129.mp4,20,group2,7.460786385,case1
129.mp4,21,group2,3.837193446,case1
129.mp4,22,group2,4.295301063,case1
129.mp4,23,group2,4.790523929,case1
129.mp4,24,group2,6.55470715,case1
129.mp4,25,group2,6.55470715,case1
129.mp4,26,group2,7.868343773,case1
129.mp4,27,group2,8.356524714,case1
129.mp4,28,group2,9.031094687,case1
129.mp4,29,group2,9.180266018,case1
129.mp4,30,group2,9.273907912,case1
129.mp4,31,group2,9.60205069,case1
129.mp4,32,group2,9.60205069,case1
129.mp4,33,group2,9.791376704,case1
129.mp4,34,group2,9.986706453,case1
129.mp4,35,group2,10.45292151,case1
129.mp4,36,group2,10.60983827,case1
129.mp4,37,group2,10.38533678,case1
129.mp4,38,group2,10.47764679,case1
129.mp4,39,group2,10.47764679,case1
129.mp4,40,group2,9.055205254,case1
129.mp4,41,group2,8.293659653,case1
129.mp4,42,group2,7.044090204,case1
129.mp4,43,group2,9.084677521,case1
129.mp4,44,group2,4.497809342,case1
129.mp4,45,group2,4.015925836,case1
129.mp4,46,group2,4.015925836,case1
129.mp4,47,group2,3.016109085,case1
129.mp4,48,group2,3.56152018,case1
129.mp4,49,group2,3.679791736,case1
129.mp4,50,group2,3.044037728,case1
129.mp4,51,group2,2.988644894,case1
129.mp4,52,group2,2.988644894,case1
129.mp4,53,group2,2.355015075,case1
129.mp4,54,group2,1.935177007,case1
129.mp4,55,group2,2.03999992,case1
129.mp4,56,group2,1.609950719,case1
129.mp4,57,group2,1.482055427,case1
129.mp4,58,group2,2.065688262,case1
129.mp4,59,group2,2.065688262,case1
129.mp4,60,group2,1.675110724,case1
129.mp4,61,group2,1.713851557,case1
129.mp4,62,group2,3.067711164,case1
13.mp4,1,group1,86.08331932,case1
13.mp4,2,group1,87.25046887,case1
13.mp4,3,group1,87.25046887,case1
13.mp4,4,group1,87.88294439,case1
13.mp4,5,group1,87.55381806,case1
13.mp4,6,group1,84.31802961,case1
13.mp4,7,group1,84.31802961,case1
13.mp4,8,group1,83.450418,case1
13.mp4,9,group1,79.6840058,case1
13.mp4,10,group1,79.6840058,case1
13.mp4,11,group1,76.96819281,case1
13.mp4,12,group1,75.70783167,case1
13.mp4,13,group1,71.30114388,case1
13.mp4,14,group1,71.30114388,case1
13.mp4,15,group1,67.64546271,case1
13.mp4,16,group1,63.83512557,case1
13.mp4,17,group1,59.67595017,case1
13.mp4,18,group1,59.67595017,case1
13.mp4,19,group1,55.5528211,case1
13.mp4,20,group1,49.12391921,case1
13.mp4,21,group1,49.12391921,case1
13.mp4,22,group1,46.23211274,case1
13.mp4,23,group1,44.66966257,case1
13.mp4,24,group1,44.64309996,case1
13.mp4,25,group1,44.64309996,case1
13.mp4,26,group1,44.73523921,case1
13.mp4,27,group1,45.08295048,case1
13.mp4,28,group1,45.08295048,case1
13.mp4,29,group1,45.27707129,case1
13.mp4,30,group1,45.01378799,case1
13.mp4,31,group1,45.11788007,case1
13.mp4,32,group1,45.11788007,case1
13.mp4,33,group1,46.17356777,case1
13.mp4,34,group1,45.98556681,case1
13.mp4,35,group1,48.38516253,case1
13.mp4,36,group1,48.38516253,case1
13.mp4,37,group1,50.57270478,case1
13.mp4,38,group1,54.94832204,case1
13.mp4,39,group1,54.94832204,case1
13.mp4,40,group1,58.91352348,case1
13.mp4,41,group1,61.10720265,case1
13.mp4,42,group1,63.38392327,case1
13.mp4,43,group1,63.38392327,case1
13.mp4,44,group1,67.27793023,case1
13.mp4,45,group1,70.00527941,case1
13.mp4,46,group1,70.00527941,case1
13.mp4,47,group1,75.02677301,case1
13.mp4,48,group1,77.31845174,case1
13.mp4,49,group1,79.22945671,case1
13.mp4,50,group1,79.22945671,case1
13.mp4,51,group1,83.47493838,case1
13.mp4,52,group1,87.27292653,case1
13.mp4,53,group1,89.41552956,case1
13.mp4,54,group1,89.41552956,case1
13.mp4,55,group1,90.77399954,case1
13.mp4,56,group1,88.21613468,case1
13.mp4,57,group1,88.21613468,case1
13.mp4,58,group1,90.48446099,case1
13.mp4,59,group1,90.63850908,case1
13.mp4,60,group1,90.01775417,case1
13.mp4,61,group1,90.01775417,case1
13.mp4,62,group1,89.85818046,case1
13.mp4,1,group2,21.78728575,case1
13.mp4,2,group2,21.2107973,case1
13.mp4,3,group2,21.2107973,case1
13.mp4,4,group2,20.46045321,case1
13.mp4,5,group2,19.32326769,case1
13.mp4,6,group2,17.81972449,case1
13.mp4,7,group2,17.81972449,case1
13.mp4,8,group2,15.87803831,case1
13.mp4,9,group2,13.6191923,case1
13.mp4,10,group2,13.6191923,case1
13.mp4,11,group2,12.20843722,case1
13.mp4,12,group2,9.991760793,case1
13.mp4,13,group2,5.884262611,case1
13.mp4,14,group2,5.884262611,case1
13.mp4,15,group2,3.986890702,case1
13.mp4,16,group2,2.284609485,case1
13.mp4,17,group2,0.730031109,case1
13.mp4,18,group2,0.730031109,case1
13.mp4,19,group2,4.978538546,case1
13.mp4,20,group2,2.8115859,case1
13.mp4,21,group2,2.8115859,case1
13.mp4,22,group2,3.013199424,case1
13.mp4,23,group2,4.379701711,case1
13.mp4,24,group2,4.677443317,case1
13.mp4,25,group2,4.677443317,case1
13.mp4,26,group2,5.37547499,case1
13.mp4,27,group2,4.625854898,case1
13.mp4,28,group2,4.625854898,case1
13.mp4,29,group2,3.856932692,case1
13.mp4,30,group2,3.426951793,case1
13.mp4,31,group2,3.243704648,case1
13.mp4,32,group2,3.243704648,case1
13.mp4,33,group2,3.435967643,case1
13.mp4,34,group2,2.772865558,case1
13.mp4,35,group2,1.968235123,case1
13.mp4,36,group2,1.968235123,case1
13.mp4,37,group2,1.067538077,case1
13.mp4,38,group2,0.486480224,case1
13.mp4,39,group2,0.486480224,case1
13.mp4,40,group2,2.670665437,case1
13.mp4,41,group2,3.950055491,case1
13.mp4,42,group2,4.986085905,case1
13.mp4,43,group2,4.986085905,case1
13.mp4,44,group2,6.06762587,case1
13.mp4,45,group2,7.648971757,case1
13.mp4,46,group2,7.648971757,case1
13.mp4,47,group2,10.30844251,case1
13.mp4,48,group2,10.56217721,case1
13.mp4,49,group2,11.76521258,case1
13.mp4,50,group2,11.76521258,case1
13.mp4,51,group2,13.15048423,case1
13.mp4,52,group2,15.90954597,case1
13.mp4,53,group2,18.17143825,case1
13.mp4,54,group2,18.17143825,case1
13.mp4,55,group2,20.07680148,case1
13.mp4,56,group2,22.49702437,case1
13.mp4,57,group2,22.49702437,case1
13.mp4,58,group2,22.50899086,case1
13.mp4,59,group2,25.7042763,case1
13.mp4,60,group2,26.63949312,case1
13.mp4,61,group2,26.63949312,case1
13.mp4,62,group2,26.83916004,case1
130.mp4,1,group1,106.4604374,case1
130.mp4,2,group1,106.6414032,case1
130.mp4,3,group1,106.6414032,case1
130.mp4,4,group1,106.4865219,case1
130.mp4,5,group1,105.5419477,case1
130.mp4,6,group1,105.5419477,case1
130.mp4,7,group1,102.7910549,case1
130.mp4,8,group1,100.9693956,case1
130.mp4,9,group1,100.9693956,case1
130.mp4,10,group1,99.13448576,case1
130.mp4,11,group1,93.03591231,case1
130.mp4,12,group1,93.03591231,case1
130.mp4,13,group1,86.23407525,case1
130.mp4,14,group1,82.33779384,case1
130.mp4,15,group1,82.33779384,case1
130.mp4,16,group1,40.90779245,case1
130.mp4,17,group1,39.36982509,case1
130.mp4,18,group1,39.36982509,case1
130.mp4,19,group1,38.19553799,case1
130.mp4,20,group1,38.64253289,case1
130.mp4,21,group1,38.64253289,case1
130.mp4,22,group1,38.30826343,case1
130.mp4,23,group1,38.5572853,case1
130.mp4,24,group1,38.5572853,case1
130.mp4,25,group1,38.7993472,case1
130.mp4,26,group1,39.3412066,case1
130.mp4,27,group1,39.3412066,case1
130.mp4,28,group1,38.26709105,case1
130.mp4,29,group1,38.97281352,case1
130.mp4,30,group1,38.97281352,case1
130.mp4,31,group1,38.68971584,case1
130.mp4,32,group1,39.75476089,case1
130.mp4,33,group1,40.11073669,case1
130.mp4,34,group1,40.11073669,case1
130.mp4,35,group1,39.97207702,case1
130.mp4,36,group1,40.12533964,case1
130.mp4,37,group1,40.12533964,case1
130.mp4,38,group1,41.82527127,case1
130.mp4,39,group1,42.16045597,case1
130.mp4,40,group1,42.16045597,case1
130.mp4,41,group1,42.44907245,case1
130.mp4,42,group1,43.34632025,case1
130.mp4,43,group1,43.34632025,case1
130.mp4,44,group1,43.17722525,case1
130.mp4,45,group1,42.71004714,case1
130.mp4,46,group1,42.71004714,case1
130.mp4,47,group1,41.56540989,case1
130.mp4,48,group1,87.86541812,case1
130.mp4,49,group1,87.86541812,case1
130.mp4,50,group1,90.81069815,case1
130.mp4,51,group1,93.61205925,case1
130.mp4,52,group1,93.61205925,case1
